DateTime,Entries,UniqueIPs
1539843276,9903,9903
1539845151,9895,9895
1539845789,9897,9897
1539847713,9894,9894
1539848582,9879,9879
1539850469,9874,9874
1539851778,9866,9866
1539852947,9865,9865
1539854082,9855,9855
1539855548,9857,9857
1539856587,9856,9856
1539857686,9850,9850
1539858532,9870,9870
1539860203,9880,9880
1539861343,9886,9886
1539862851,9879,9879
1539864651,9871,9871
1539865829,9866,9866
1539866581,9866,9866
1539867936,9854,9854
1539869094,9860,9860
1539870339,9826,9826
1539871789,9814,9814
1539872927,9816,9816
1539873756,9806,9806
1539875677,9804,9804
1539879271,9795,9795
1539880955,9788,9788
1539882866,9782,9782
1539884431,9773,9773
1539885392,9768,9768
1539886547,9761,9761
1539888050,9751,9751
1539889531,9741,9741
1539890725,9741,9741
1539891929,9742,9742
1539893219,9746,9746
1539894529,9764,9764
1539896197,9753,9753
1539897341,9741,9741
1539898953,9752,9752
1539900650,9758,9758
1539902138,9761,9761
1539903337,9763,9763
1539904478,9778,9778
1539905324,9798,9798
1539908078,9832,9832
1539909653,9824,9824
1539910593,9833,9833
1539912516,9834,9834
1539913374,9809,9809
1539914580,9802,9802
1539915268,9808,9808
1539917809,9808,9808
1539918950,9798,9798
1539919724,9798,9798
1539921415,9770,9770
1539922468,9758,9758
1539924176,9750,9750
1539926077,9751,9751
1539927651,9750,9750
1539929435,9746,9746
1539931385,9743,9743
1539933285,9746,9746
1539934134,9747,9747
1539935793,9752,9752
1539937734,9744,9744
1539938585,9734,9734
1539939942,9728,9728
1539940476,9728,9728
1539942164,9714,9714
1539942997,9716,9716
1539944931,9713,9713
1539947136,9697,9697
1539947692,9699,9699
1539948537,9701,9701
1539949370,9679,9679
1539951276,9672,9672
1539952134,9671,9671
1539953433,9642,9642
1539954643,9628,9628
1539955837,9592,9592
1539956989,9555,9555
1539958253,9555,9555
1539960045,9565,9565
1539960987,9572,9572
1539962091,9572,9572
1539962916,9581,9581
1539964586,9575,9575
1539966528,9573,9573
1539968154,9573,9573
1539969345,9565,9565
1539971130,9567,9567
1539972879,9573,9573
1539974567,9569,9569
1539975932,9565,9565
1539977326,9575,9575
1539978163,9567,9567
1539979838,9564,9564
1539981345,9559,9559
1539982586,9562,9562
1539983739,9559,9559
1539984944,9544,9544
1539986194,9548,9548
1539987285,9540,9540
1539988537,9536,9536
1539989717,9534,9534
1539991711,9523,9523
1539993394,9513,9513
1539994495,9507,9507
1539995814,9503,9503
1539996156,9509,9509
1539997000,9514,9514
1539998152,9522,9522
1539999679,9523,9523
1540001444,9519,9519
1540001671,9520,9520
1540003242,9523,9523
1540004738,9521,9521
1540005279,9524,9524
1540006951,9521,9521
1540007797,9525,9525
1540008891,9525,9525
1540010574,9512,9512
1540011948,9503,9503
1540013898,9494,9494
1540015780,9488,9488
1540017648,9492,9492
1540019683,9503,9503
1540021248,9507,9507
1540022626,9506,9506
1540024115,9507,9507
1540024954,9501,9501
1540025796,9503,9503
1540026946,9499,9499
1540028566,9498,9498
1540030249,9476,9476
1540030476,9477,9477
1540032043,9459,9459
1540033195,9450,9450
1540034451,9452,9452
1540035997,9446,9446
1540037451,9446,9446
1540038938,9440,9440
1540040200,9444,9444
1540041340,9440,9440
1540042967,9445,9445
1540044647,9451,9451
1540046131,9448,9448
1540046565,9450,9450
1540048472,9459,9459
1540050172,9464,9464
1540051837,9460,9460
1540052064,9459,9459
1540053198,9454,9454
1540054588,9454,9454
1540055704,9455,9455
1540057369,9451,9451
1540058184,9455,9455
1540059272,9448,9448
1540060534,9445,9445
1540062230,9434,9434
1540064127,9410,9410
1540065384,9414,9414
1540067330,9398,9398
1540068723,9374,9374
1540070085,9352,9352
1540070931,9354,9354
1540072593,9320,9320
1540073737,9301,9301
1540075378,9231,9231
1540077295,9197,9197
1540078132,9199,9199
1540079786,9171,9171
1540080866,9151,9151
1540082569,9123,9123
1540083938,9118,9118
1540085440,9099,9099
1540086172,9094,9094
1540087853,9090,9090
1540088068,9091,9091
1540089334,9095,9095
1540090591,9094,9094
1540091754,9094,9094
1540092595,9088,9088
1540095268,9104,9104
1540096842,9103,9103
1540097787,9104,9104
1540098888,9107,9107
1540099738,9109,9109
1540101399,9105,9105
1540103331,9111,9111
1540104941,9104,9104
1540106088,9098,9098
1540107752,9103,9103
1540109455,9116,9116
1540110513,9122,9122
1540112222,9126,9126
1540113271,9133,9133
1540114845,9146,9146
1540116865,9193,9193
1540117716,9236,9236
1540119932,9326,9326
1540120480,9350,9350
1540121747,9409,9409
1540123794,9505,9505
1540125775,9546,9546
1540127143,9560,9560
1540128325,9571,9571
1540129828,9568,9568
1540131074,9562,9562
1540132967,9550,9550
1540133799,9553,9553
1540134884,9548,9548
1540136555,9541,9541
1540138239,9542,9542
1540139225,9545,9545
1540140988,9547,9547
1540142939,9541,9541
1540144349,9538,9538
1540145727,9538,9538
1540146531,9543,9543
1540147376,9540,9540
1540149277,9550,9550
1540150140,9553,9553
1540151962,9551,9551
1540153733,9553,9553
1540155401,9553,9553
1540157319,9552,9552
1540159853,9553,9553
1540161063,9552,9552
1540162590,9551,9551
1540163745,9548,9548
1540165240,9544,9544
1540167042,9531,9531
1540167267,9532,9532
1540168841,9521,9521
1540169788,9524,9524
1540170958,9523,9523
1540172450,9532,9532
1540174258,9531,9531
1540175340,9538,9538
1540176946,9538,9538
1540178080,9537,9537
1540178936,9540,9540
1540180602,9539,9539
1540181669,9539,9539
1540182529,9544,9544
1540183372,9540,9540
1540185268,9547,9547
1540186139,9552,9552
1540188651,9547,9547
1540189722,9550,9550
1540191037,9545,9545
1540193340,9548,9548
1540194212,9547,9547
1540196072,9555,9555
1540197768,9554,9554
1540198604,9556,9556
1540200599,9568,9568
1540202056,9572,9572
1540203281,9573,9573
1540204849,9576,9576
1540206259,9565,9565
1540206883,9568,9568
1540207737,9569,9569
1540209391,9561,9561
1540210546,9561,9561
1540211732,9561,9561
1540212929,9561,9561
1540214137,9560,9560
1540215648,9563,9563
1540215766,9562,9562
1540217016,9562,9562
1540219251,9560,9560
1540220737,9558,9558
1540222135,9564,9564
1540223730,9572,9572
1540225729,9581,9581
1540227942,9579,9579
1540231300,9591,9591
1540232448,9597,9597
1540233648,9593,9593
1540235136,9592,9592
1540236519,9596,9596
1540237363,9601,9601
1540239339,9608,9608
1540241970,9616,9616
1540243240,9617,9617
1540244553,9615,9615
1540246480,9622,9622
1540248153,9651,9651
1540249003,9660,9660
1540250142,9662,9662
1540251639,9662,9662
1540253675,9667,9667
1540255357,9667,9667
1540256188,9671,9671
1540258114,9683,9683
1540259753,9686,9686
1540260867,9687,9687
1540262131,9690,9690
1540263811,9678,9678
1540264911,9679,9679
1540266153,9666,9666
1540267849,9667,9667
1540269032,9665,9665
1540270229,9669,9669
1540271442,9662,9662
1540273390,9651,9651
1540275283,9657,9657
1540276123,9659,9659
1540276952,9658,9658
1540278338,9651,9651
1540279732,9656,9656
1540280844,9641,9641
1540282271,9642,9642
1540282471,9645,9645
1540284205,9650,9650
1540285545,9653,9653
1540286728,9658,9658
1540287947,9650,9650
1540289674,9634,9634
1540290909,9622,9622
1540292138,9619,9619
1540293293,9604,9604
1540294854,9580,9580
1540295988,9574,9574
1540297246,9576,9576
1540298268,9558,9558
1540299938,9540,9540
1540301731,9528,9528
1540303842,9513,9513
1540305060,9499,9499
1540307150,9498,9498
1540307675,9500,9500
1540308538,9504,9504
1540310110,9499,9499
1540312127,9501,9501
1540313473,9488,9488
1540314633,9470,9470
1540315725,9471,9471
1540318234,9416,9416
1540319392,9391,9391
1540320164,9383,9383
1540320991,9385,9385
1540322146,9376,9376
1540323328,9358,9358
1540324544,9362,9362
1540325733,9353,9353
1540326927,9337,9337
1540327379,9329,9329
1540328193,9333,9333
1540329274,9321,9321
1540330441,9316,9316
1540331568,9316,9316
1540331786,9318,9318
1540332939,9319,9319
1540334550,9320,9320
1540335405,9321,9321
1540336544,9315,9315
1540338036,9293,9293
1540338989,9290,9290
1540340096,9287,9287
1540340923,9290,9290
1540342600,9285,9285
1540344543,9273,9273
1540347043,9255,9255
1540348142,9256,9256
1540349797,9255,9255
1540351719,9273,9273
1540354223,9287,9287
1540356196,9289,9289
1540357007,9292,9292
1540358076,9285,9285
1540358914,9290,9290
1540360231,9277,9277
1540361672,9272,9272
1540363371,9274,9274
1540364193,9276,9276
1540365347,9268,9268
1540366837,9264,9264
1540367792,9267,9267
1540368877,9272,9272
1540370203,9258,9258
1540371339,9265,9265
1540373341,9278,9278
1540375488,9279,9279
